Actual (mm),Predicted (mm)
64.00000000000001,81.967476
-21.5,-4.3419156
-82.90000000000003,-56.489147
-92.60000000000001,-74.64284
-33.600000000000016,-40.124443
88.1,66.57154
236.7999999999999,224.66447
385.79999999999995,386.53946
521.1,515.4225
577.6,587.50085
561.2,593.5526
503.50000000000006,525.696
415.5,402.13797
313.09999999999997,290.34888
214.9,205.53813
142.4,136.80952
121.7999999999999,96.93128
133.6999999999999,116.07977
172.3,165.15341
216.29999999999998,218.68915
245.5999999999999,252.24687
251.0,250.33081
232.7999999999999,217.8638
176.7,175.94072
96.5999999999999,115.13971
14.399999999999997,39.220573
-45.59999999999989,-28.61527
-67.50000000000001,-60.959362
-62.699999999999996,-45.183002
-0.3999999999999024,0.018466873
128.89999999999998,99.899574
272.5,262.7075
411.3,428.0216
510.5999999999999,547.24994
565.2,593.7099
565.0999999999999,588.9254
506.2,531.62775
429.69999999999993,419.5632
331.4,312.4668
236.2,228.07062
158.29999999999998,158.21039
115.6,106.392166
103.6999999999999,93.95119
122.7999999999999,112.397064
157.5,150.46634
166.9,185.95262
178.9,176.10852
154.79999999999998,158.32594
111.60000000000001,116.29974
49.70000000000001,63.681046
-1.399999999999899,4.988239
-47.19999999999998,-31.725271
-69.20000000000002,-52.00637
-50.900000000000006,-45.573364
13.599999999999994,6.224264
139.6,109.457695
282.5,270.88617
409.8,437.03827
505.6,548.4301
564.1,589.2032
576.0999999999999,581.3357
538.1,530.02936
453.8999999999999,441.8292
348.8,332.21057
254.80000000000004,235.04648
176.6,162.52017
116.3999999999999,110.25135
99.8,80.2334
97.9,92.18157
107.0,112.330055
115.2,124.75327
118.39999999999989,120.26377
119.0,105.26333
95.8,92.44723
48.00000000000001,64.86109
0.6999999999998928,17.178524
-32.39999999999999,-24.873037
-42.800000000000004,-41.720963
-21.79999999999999,-25.07275
40.4,30.191357
146.4,130.41464
272.1,271.99875
384.3999999999999,420.5143
487.0,522.35376
565.6999999999999,569.46423
585.8,577.80347
548.0,541.3984
489.4,460.5722
396.8,365.27667
276.7,271.92438
171.8,176.57896
110.8,88.98875
92.0,52.336727
93.89999999999999,71.544876
92.3,107.67029
99.7,115.99497
110.2,110.44525
109.69999999999989,102.69577
95.4,88.49631
69.3,66.88256
58.1,40.970783
26.700000000000006,38.783413
-8.199999999999996,25.175077
4.899999999999986,3.6503496
53.30000000000001,35.23863
137.3,119.62843
235.8,243.80545
355.6,372.195
465.9,486.86404
548.6999999999999,553.5865
595.0,574.7969
585.3999999999999,557.73944
526.5999999999999,501.00922
416.0999999999999,410.0537
279.5999999999999,289.1488
176.8,168.03162
108.2,77.520454
54.8,39.94892
44.40000000000001,30.413486
77.5,56.188946
112.5,114.47197
138.7,152.77704
165.3,157.58177
172.2,155.08278
150.5,142.1482
106.6999999999999,112.69374
52.19999999999999,71.07949
-2.699999999999886,26.951782
-10.400000000000011,-11.127112
31.90000000000001,6.356605
124.10000000000001,93.38682
240.8999999999999,234.44574
354.4,383.2364
478.5,497.52243
566.8,567.7206
598.7,591.99506
585.1999999999999,569.6404
512.6,505.51663
398.0,395.9751
277.1,270.31226
164.20000000000002,166.15633
94.39999999999999,73.61709
55.79999999999999,34.44385
43.0,40.25518
66.10000000000001,65.47932
113.9,108.13511
167.9999999999999,156.21562
211.0,192.90422
218.6999999999999,208.06602
199.0,192.15977
129.0,159.08263
58.3,90.7799
4.699999999999993,24.762785
-27.899999999999995,-10.932464
-9.50000000000001,-12.24573
74.30000000000001,47.137405
194.1999999999999,181.03784
326.79999999999995,338.20193
463.6,480.3276
565.2,573.04285
605.1,609.5398
