Actual (mm),Predicted (mm)
48.2,48.185097
110.00000000000001,119.10655
169.5,164.85347
207.50000000000003,217.33095
215.60000000000002,227.27904
200.7,212.7905
185.70000000000002,180.71423
178.9,172.22395
177.9,173.60916
162.6,176.84734
157.8999999999999,153.5936
157.6,156.96112
170.5,151.5913
206.39999999999998,173.00209
241.29999999999998,218.19125
255.40000000000003,243.38495
237.0,236.03964
201.49999999999997,192.04654
176.2999999999999,150.89955
157.4,134.84729
155.0,118.42871
149.29999999999998,135.3781
148.79999999999998,122.19714
168.9999999999999,134.32112
195.39999999999998,170.26994
226.39999999999998,198.19333
293.0,235.58275
361.5,326.9455
368.0,382.7665
345.4,337.11545
300.3,313.86423
243.79999999999998,256.2628
211.1,204.17543
159.3,195.34227
121.30000000000001,124.04101
114.5,110.04573
129.89999999999998,126.226
134.6,149.58482
166.3,141.38747
192.8,197.18527
223.0,205.65831
243.59999999999994,239.95332
225.4,243.78352
164.6,193.34445
128.5,100.885666
115.9999999999999,100.96332
118.39999999999989,107.97686
103.69999999999992,132.64175
91.39999999999999,107.23848
100.00000000000001,106.14994
155.20000000000002,125.250496
207.7999999999999,207.7817
210.99999999999997,242.07053
194.6,208.09593
176.0999999999999,178.40187
129.6999999999999,151.93102
76.30000000000001,82.803
30.1,42.08937
-15.299999999999999,12.744696
-27.999999999999897,-25.738045
-5.6999999999999,-4.7660856
50.6,39.07223
129.1,115.96139
212.69999999999987,196.00368
284.2,272.06128
321.1,322.2087
308.7,324.06824
280.8,276.3778
243.4,256.4362
196.3,219.9223
173.2,177.08139
165.8,176.11345
173.2,169.98398
190.70000000000002,188.25543
223.1,209.57404
255.6,245.87314
270.6,265.76404
246.89999999999986,258.57535
179.79999999999998,202.86128
86.5,112.32883
-20.8,9.196187
-112.9,-90.64054
-169.3,-160.74352
-186.9,-184.86584
-148.9,-172.02344
-69.3,-86.64746
29.5,30.910143
124.60000000000001,132.21391
228.19999999999996,208.70529
325.79999999999995,301.96548
371.2,380.92807
369.90000000000003,384.09494
343.9,347.22104
315.7,318.95
299.59999999999997,304.52817
297.69999999999993,303.79178
303.8999999999999,309.67697
306.90000000000003,313.4913
313.09999999999997,304.66284
323.40000000000003,305.06534
325.1,308.84888
307.7999999999999,296.25803
256.6,260.16202
171.9,178.06184
59.1,73.2585
-56.4999999999999,-45.809155
-146.4,-133.16853
-179.60000000000002,-193.312
-160.5,-175.44724
-110.5,-117.94093
-22.1,-43.719288
75.80000000000001,82.97881
194.89999999999998,171.64583
326.2,299.50574
419.20000000000005,409.17072
453.3999999999999,461.95306
457.5,446.93384
430.9999999999999,449.28815
391.6,398.61084
361.59999999999997,374.47894
344.2999999999999,361.2506
337.5,352.13425
324.7,345.6104
309.40000000000003,317.63086
301.5,294.1407
293.5,281.309
255.40000000000003,261.3552
174.9,191.19337
56.199999999999896,80.65663
-74.30000000000001,-54.450058
-191.1,-160.24527
-277.4999999999999,-248.40703
-309.2,-300.0445
-275.9,-283.05334
-199.7,-196.25539
-106.2,-88.031136
21.200000000000003,4.6898866
169.8,149.89641
320.2,294.6048
420.8,397.62268
469.90000000000003,460.64334
482.0,475.6857
477.9,461.03537
469.4,460.15524
466.00000000000006,452.0841
473.7,463.83112
482.59999999999997,480.36002
482.22222222222223,485.6769
481.0,473.42853
492.09999999999997,465.21045
477.0999999999999,473.64206
421.9,425.05716
328.3999999999999,338.9469
198.0,213.29243
49.7,56.688377
-85.4,-72.978966
-179.7,-170.02501
-217.79999999999998,-220.48984
-220.29999999999998,-213.27386
-174.7,-181.86931
-82.4999999999999,-90.165146
46.4,32.06466
174.8,175.65031
304.8,288.64743
409.6,397.42432
459.1,473.7605
455.7999999999999,476.38522
429.09999999999997,441.11194
411.5,410.67673
401.4,408.60468
397.9,409.0797
393.6,411.3747
395.0,400.18405
379.59999999999997,399.52686
350.7,358.9737
305.7999999999999,317.35342
249.4,252.01846
170.3,183.10806
50.00000000000001,81.98114
-95.0,-54.869736
-206.8,-176.76422
-263.79999999999995,-257.6012
-279.99999999999994,-267.8181
-266.6,-247.6506
-204.1,-206.50935
-98.3,-97.03384
18.099999999999902,22.274681
145.7999999999999,134.14502
263.0,261.2403
349.9,349.91232
390.5,397.4211
397.7,407.56912
392.40000000000003,385.47803
382.5,386.9554
377.09999999999997,375.16443
376.2,381.82056
367.3,382.34207
360.5,364.05295
352.4,357.16962
328.6,337.26688
312.7,291.12665
257.79999999999995,275.9457
146.7,168.49348
-11.5,23.52792
-172.9,-141.75966
-311.7999999999999,-233.67831
-438.9,-371.2204
-530.5999999999999,-473.2493
-524.3,-528.24963
-431.7999999999999,-449.55905
-300.3,-304.09595
-172.5,-151.5884
-60.699999999999996,-36.52391
43.70000000000001,48.821533
115.2,135.08653
143.7999999999999,164.59981
98.5,154.86205
23.400000000000002,41.949196
-25.4,-39.39672
-19.900000000000002,-50.93099
-5.300000000000001,8.831915
34.699999999999896,21.74098
64.60000000000001,80.90979
69.9999999999999,80.53772
15.7,62.1259
-55.00000000000001,-47.071297
-108.6,-122.007034
-173.7,-172.4659
-274.7,-239.63576
-367.8,-356.45908
-447.1,-420.92603
-489.49999999999983,-486.35318
-473.09999999999997,-490.71048
-441.8999999999999,-428.29102
-396.4,-399.92484
-321.7,-343.33304
-235.7,-248.4946
-165.6,-159.04573
-83.4999999999999,-106.71781
-18.599999999999998,-9.491284
39.1,21.024883
73.6,70.36949
96.8,79.54013
110.5,100.898865
119.79999999999991,106.80932
114.7,122.4567
87.6,109.237206
77.10000000000001,67.99362
75.7,75.46995
70.39999999999989,67.22282
57.10000000000001,51.051064
22.8,23.404978
-15.099999999999902,-34.074177
-65.69999999999999,-71.59949
-139.0,-138.45973
-195.89999999999998,-214.37567
-247.00000000000003,-236.46721
-284.1,-278.03235
-292.5999999999999,-290.1763
-275.0,-270.72507
-200.4999999999999,-233.37209
-99.3,-105.888664
-7.9,4.892862
94.79999999999998,75.661156
195.89999999999998,174.65527
239.4,253.81725
248.70000000000005,238.60994
233.8,240.60251
199.9,216.55943
168.8,179.85506
151.0999999999999,166.71996
141.3,159.10773
116.1,150.10568
81.8,112.41962
45.2,60.354103
24.5,-3.793095
6.200000000000001,-19.504665
-26.4,-36.777805
-87.9,-73.80768
-169.7,-153.44717
-233.39999999999998,-231.21036
-273.8,-263.88116
-299.20000000000005,-280.71063
-299.89999999999986,-290.20486
-266.6,-266.8347
-205.2,-207.76346
-151.60000000000002,-127.54766
-99.8,-89.453575
-19.599999999999998,-35.497234
54.49999999999999,59.590137
91.7,109.968094
93.89999999999999,111.4689
84.4999999999999,84.994286
69.7,70.92403
44.90000000000001,54.399082
22.9,26.81553
2.6000000000000014,14.358953
-17.9,-5.4172163
-45.5,-25.876644
-57.9999999999999,-69.385796
-42.3,-68.245
-33.2,-26.095913
-42.1,-27.038424
-69.2,-49.115578
-104.4,-93.69164
-143.0,-136.84268
-174.5,-172.62259
-194.0,-190.80011
-191.39999999999998,-197.27081
-178.9,-172.15884
-148.9,-154.92691
-98.8,-105.82452
-31.7,-36.815285
38.800000000000004,36.142303
97.80000000000001,97.53743
121.7,136.51266
105.2,124.69571
70.8,77.31035
38.900000000000006,36.45218
18.000000000000004,14.264506
5.199999999999999,7.978425
-12.1,3.5641894
-45.299999999999905,-18.367449
-47.199999999999996,-69.40911
-11.0,-35.725838
28.399999999999903,23.383816
56.899999999999906,55.735065
66.8,70.85794
62.8,60.999405
37.5,45.965374
16.299999999999994,2.6873305
9.4,-4.65511
11.2,3.042107
8.9,15.415914
14.599999999999902,10.217979
34.1,26.502466
75.1,54.402317
121.39999999999999,108.956085
157.6,148.04579
171.7,169.06633
163.3,164.14003
137.7999999999999,141.04831
93.3,105.27983
51.800000000000004,50.15641
12.8,22.040646
-36.8,-12.875573
-74.0,-65.88734
-79.60000000000001,-94.61894
-56.4,-75.701614
-2.9999999999999996,-22.032982
48.599999999999994,55.408375
79.69999999999999,93.07427
99.00000000000001,102.66501
101.59999999999998,109.1124
101.0,93.86677
101.69999999999989,94.88316
103.89999999999988,97.29802
93.00000000000001,103.94989
85.7,82.1408
87.7,84.20172
94.60000000000001,90.67115
115.2,97.25468
142.9,125.401955
160.6,152.94296
155.6,159.9661
129.6,137.06802
85.4999999999999,96.361305
19.900000000000002,37.431965
-34.2,-36.489574
-81.8,-65.614426
-112.79999999999991,-115.73207
-119.7,-129.01312
-105.89999999999999,-114.131065
-56.39999999999989,-81.85293
7.800000000000001,9.796425
58.8999999999999,73.67641
112.49999999999999,105.88184
164.5,157.4734
179.2,197.4533
170.6,178.58412
163.1,156.01762
155.5,149.35309
147.8999999999999,144.24945
147.0999999999999,141.1971
148.79999999999998,147.41423
154.4,148.9979
168.7,153.56262
179.60000000000002,167.29713
179.7,169.50145
156.5,159.19121
108.69999999999989,110.806885
41.4999999999999,46.082027
-35.199999999999896,-28.87629
-101.6999999999999,-96.22044
-130.6999999999999,-147.02356
-137.3,-141.20656
-114.90000000000002,-129.27408
-58.8999999999999,-76.76371
2.999999999999899,13.312114
75.1,69.556786
150.5,144.31972
220.29999999999998,209.59668
265.1,260.86642
267.29999999999995,283.90045
259.7,253.9931
246.09999999999994,247.25201
233.7,228.71751
229.4999999999999,232.58806
236.20000000000002,234.27756
245.9,243.48398
251.2999999999999,246.5641
254.30000000000004,241.96776
246.89999999999986,236.72224
213.5,215.60371
160.5,160.82352
88.6,96.422516
-5.0,11.355365
-84.9999999999999,-87.51324
-130.8,-142.67809
-151.0,-152.90446
-134.1,-149.42725
-100.7,-95.28525
-42.6,-52.096127
23.8999999999999,34.36698
91.7,95.701324
166.3,158.81725
228.7999999999999,231.70859
254.80000000000004,268.9021
255.0,267.07382
246.79999999999995,247.87187
242.79999999999998,236.60156
241.6999999999999,235.12749
236.50000000000003,247.12091
242.0,240.86395
249.89999999999998,250.77975
250.4,249.77493
240.5,239.14423
208.19999999999996,216.56573
154.4,164.28625
90.6,95.653244
10.3,24.747112
-78.0,-68.384766
-147.4,-148.50691
-184.9,-186.82869
-186.9,-192.55225
-153.4,-160.21422
-92.1,-93.82832
-22.0,-10.593614
53.800000000000004,57.833775
152.60000000000002,131.16542
240.30000000000004,239.50542
289.7999999999999,289.03015
307.3,315.61884
299.09999999999997,309.69388
289.6999999999999,282.93912
290.0999999999999,282.1906
286.0,294.59985
287.6999999999999,289.1505
295.69999999999993,294.65543
297.0,296.78583
288.1999999999999,284.30478
265.79999999999995,263.7198
212.5,224.6976
150.29999999999998,141.89728
68.2,78.288025
-19.0,-19.501629
-93.59999999999991,-95.10263
-138.1,-152.38895
-148.5,-160.02211
-124.8888888888889,-137.91292
