Actual (mm),Predicted (mm)
390.1,408.6362
475.8999999999999,501.89664
584.3999999999999,576.02466
652.7,634.88354
655.3,638.75665
567.6,565.6917
374.79999999999984,398.80545
96.8,136.75417
-193.0,-168.56807
-435.59999999999997,-420.6875
-611.3000000000001,-586.7107
-677.1,-647.69977
-637.9,-622.6474
-488.30000000000007,-501.99518
-279.7,-295.56427
-45.5,-60.70361
177.4,172.62753
366.8,364.06104
491.99999999999994,487.17984
520.3,542.0643
472.80000000000007,507.48245
371.4,400.22073
270.6,278.2761
202.69999999999996,209.52948
233.1,206.77672
303.20000000000005,308.01285
436.8,434.60376
582.6,572.42084
696.9000000000001,679.954
746.1,716.3389
661.6999999999999,664.3821
463.6000000000001,475.60107
138.6,178.7196
-196.70000000000002,-188.27005
-475.4,-474.91376
-668.8,-649.5855
-745.8000000000001,-696.94324
-667.5,-658.292
-491.09999999999997,-499.43918
-236.79999999999993,-260.67407
27.5999999999999,15.7676525
281.0,273.4364
486.5,472.82635
582.0,591.0915
577.0999999999999,600.72754
453.6,507.04575
285.3,310.2847
112.5,128.78584
31.4,29.33125
55.199999999999996,50.150173
179.5,164.76865
362.4,348.78476
559.3000000000001,547.6957
715.7,717.30743
783.5,784.2623
704.7,712.6236
479.6,482.19684
97.5,126.76942
-275.4999999999999,-287.38397
-575.7,-577.1396
-770.4999999999999,-728.61273
-806.1999999999999,-754.90546
-683.6999999999999,-669.4963
-443.79999999999995,-466.89755
-153.6,-167.66835
139.0,141.84363
391.6,408.1317
571.5,571.7192
614.9,634.3004
524.6999999999999,564.5028
297.20000000000005,367.43607
40.0,67.78598
-148.9,-146.64127
-201.1,-197.22311
-112.90000000000002,-115.47743
59.300000000000004,70.67505
325.6,285.0762
535.4,541.63885
703.8,727.3836
771.8000000000001,787.4775
675.0,683.7993
386.99999999999994,397.3836
-27.400000000000002,-40.81409
-422.59999999999997,-436.71704
-707.0000000000001,-682.64343
-849.9000000000001,-785.73865
-833.6999999999999,-750.2514
-642.5,-626.2608
-342.0999999999999,-371.7673
-17.5999999999999,-17.800892
292.3,306.79636
552.4,548.0806
687.8,679.5042
644.0,680.525
449.0999999999999,502.04608
128.6999999999999,179.84329
-189.3,-180.07123
-362.8,-366.43637
-394.2,-376.5822
-257.1,-255.85674
-15.399999999999997,-24.53323
286.1,243.17183
540.8,527.7846
741.5999999999999,740.4604
809.6,813.9792
686.4,694.4739
369.8,357.92087
-54.6999999999999,-117.04053
-434.0,-480.6105
-679.5,-680.41516
-759.5,-736.0877
-654.2,-634.21857
-402.1,-418.96732
-65.10000000000001,-102.34971
276.8,257.47104
586.3,571.63727
796.5,770.9585
836.8,832.00226
690.5,717.1859
359.4,423.81772
-62.2,-31.472668
-382.6000000000001,-402.92612
-534.0,-547.1372
-516.5,-526.62726
-328.3999999999999,-347.86755
-37.900000000000006,-79.37507
278.6,233.67212
561.0,536.26965
759.1000000000001,754.73193
814.8000000000001,807.75653
673.4,669.7134
330.1,329.40533
-96.8,-149.78668
-443.9000000000001,-482.21817
-632.5000000000001,-641.69727
-621.4999999999999,-648.7989
-433.09999999999997,-459.3219
-123.3,-161.54163
234.5,196.70525
572.1999999999999,553.6069
851.8000000000001,822.0082
993.0999999999999,954.44965
921.2,923.853
622.9,695.7375
169.2,225.31773
-279.8,-280.90564
-581.8,-555.48303
-712.8,-682.1805
-637.8999999999999,-629.82434
-402.3,-421.20566
-67.8,-124.04615
254.80000000000004,229.40137
548.2,534.5933
754.0,737.3692
803.5999999999999,772.84753
643.4,639.5169
301.3,316.16156
-89.3,-136.70079
-379.5,-441.34442
-493.0,-545.9153
-400.9999999999999,-468.63974
-151.79999999999998,-186.82828
191.6,146.86244
544.5,501.94992
857.9000000000001,825.2978
1086.2,1023.06104
1124.1000000000001,1065.5133
914.0999999999999,924.63275
498.7999999999999,519.6881
-23.599999999999994,-42.886864
-472.1999999999999,-444.6606
-766.6,-719.7632
-849.6,-843.60504
-729.1999999999998,-760.8546
-466.0,-500.41226
-104.69999999999989,-161.30565
220.60000000000002,236.27138
520.5999999999999,547.3052
715.8,725.1869
767.2000000000002,725.9881
600.5,606.2823
298.5,315.39175
-46.7999999999999,-72.42391
-273.8,-335.17725
-299.09999999999997,-350.5448
-159.2,-165.86601
115.39999999999992,135.02551
460.20000000000005,432.78644
792.5,767.71747
1079.2,1025.8325
1221.9000000000003,1116.1777
1163.3,1052.1553
836.6,798.5004
334.4,305.09906
-180.60000000000002,-187.29811
-627.5999999999999,-549.5949
-879.5,-857.88275
-926.5,-953.4359
-796.6999999999999,-834.25195
-501.6000000000001,-530.8972
-151.9,-173.71577
181.9,180.66718
478.2,481.7204
684.6,661.6202
716.3000000000001,689.46484
567.9000000000001,564.0002
310.90000000000003,293.45618
30.300000000000004,-3.7445662
-132.39999999999998,-174.30705
-110.0,-145.17368
62.99999999999999,86.04097
345.0,368.38824
651.1,645.8534
962.3000000000001,940.04846
1172.8999999999999,1114.3278
1246.2,1131.5641
1083.3,994.52106
690.6,641.65295
161.5,139.09947
-350.3999999999999,-293.63913
-744.1999999999999,-718.2297
-968.1999999999999,-978.4643
-1013.5999999999998,-1029.1222
-869.5999999999999,-886.5476
-579.4,-576.754
-241.5,-232.77672
80.4,97.70073
369.8,370.59155
560.6999999999999,533.184
615.7,561.5661
512.8999999999999,480.0794
309.09999999999997,295.22647
97.19999999999999,85.74357
-25.39999999999999,-40.325428
34.3,-5.562933
199.10000000000002,225.43312
461.69999999999993,475.1745
739.8000000000001,731.7403
1001.9,984.73004
1169.8999999999999,1115.5331
1179.8999999999999,1096.6238
957.0000000000001,904.08875
546.6999999999999,496.29495
30.700000000000003,16.650984
-427.20000000000005,-421.10992
-782.5,-812.5565
-990.9,-1020.37225
-1021.5000000000001,-1052.8419
-882.6,-891.4825
-610.9,-600.26697
-296.0,-278.34927
14.499999999999899,27.691236
280.1,285.62653
482.00000000000006,442.5397
551.7,506.1699
488.40000000000003,466.83136
332.8,333.01462
182.0,166.09064
97.99999999999999,83.99052
134.1,134.59218
275.9,306.78632
484.0,510.01846
722.4000000000001,726.1815
934.4,939.20013
1072.9,1045.0924
1039.1999999999998,1007.32385
816.9000000000001,784.2511
419.70000000000005,391.98013
-38.1,-64.96058
-459.99999999999983,-492.2663
-796.5,-828.0168
-992.1,-1011.6529
-1059.3,-1048.4597
-931.6000000000001,-926.02844
-691.3000000000001,-666.7699
-404.3,-373.29224
-110.9,-86.584526
153.2,166.99019
362.4,346.76117
457.0,438.88937
449.0999999999999,431.3738
351.3,348.5038
237.6999999999999,228.93
151.0,164.38611
165.39999999999998,177.07852
262.79999999999995,287.62454
431.79999999999984,433.48862
626.5,616.6836
813.7999999999998,813.0039
936.4,927.14703
929.3000000000002,899.9739
748.5,717.9418
411.3,382.19797
-7.500000000000002,-40.336056
-404.8,-457.5889
-701.8,-787.77313
-913.3,-944.41327
-965.9,-989.29425
-890.5,-899.86804
-664.4,-681.37366
-391.20000000000005,-393.06332
-103.29999999999998,-97.83703
174.0,170.89578
396.3,374.7195
528.6,488.54153
547.9000000000001,518.35535
490.3,456.08148
369.90000000000003,357.09552
273.8,257.40067
230.19999999999996,227.82486
300.8,269.19226
424.5,396.89233
614.0,571.41437
807.6000000000001,777.0851
937.0,904.4708
951.4000000000001,907.60925
810.9,776.6931
548.8000000000001,494.16367
147.2,135.04129
-228.2,-267.02216
-525.6999999999999,-604.2882
-747.6,-799.7142
-838.8000000000001,-866.69617
-772.5999999999999,-808.6121
-566.6,-609.06244
-313.7,-308.63187
-11.199999999999996,-18.369274
273.3,273.00528
508.79999999999995,490.90256
656.9000000000001,618.4472
688.8,662.3703
598.4000000000001,605.65
448.99999999999994,454.865
257.29999999999995,294.2914
170.99999999999991,168.88005
153.79999999999998,186.31624
247.39999999999998,259.68405
396.09999999999997,393.4332
573.6,557.2466
720.0,723.5316
792.0,794.30756
740.5,737.9458
511.1,536.0094
154.8999999999999,161.89224
-203.2999999999999,-248.04984
-528.3,-564.5664
-756.8,-770.3882
-840.7000000000002,-811.03156
-785.8,-769.8346
-590.2,-612.0781
-314.2999999999999,-321.03235
-25.999999999999993,-3.5061123
264.40000000000003,281.6856
503.99999999999994,500.85284
644.5999999999999,635.18024
647.9,668.7226
523.7,570.3917
315.09999999999997,357.65378
84.6,115.022934
-56.599999999999994,-44.349712
-89.5,-66.378334
7.499999999999899,2.1639977
169.49999999999991,161.409
373.0999999999999,345.7994
551.1,543.7778
667.7,677.219
657.1,679.74005
488.19999999999993,509.87363
166.3,173.46437
-200.80000000000004,-236.24402
-518.1,-531.7367
-740.8000000000001,-701.2038
-831.8999999999999,-755.73676
-749.1999999999999,-704.9353
-541.2,-528.21716
-249.49999999999997,-252.90222
55.89999999999989,65.72138
338.3,352.83664
576.6,554.2932
676.4,670.8832
648.3000000000001,657.9689
457.8,511.1786
178.2,215.27571
-88.50000000000001,-92.16468
-241.2,-250.52457
-239.0,-271.59244
-128.8,-153.281
86.9,42.830326
328.29999999999995,284.85574
526.9999999999999,523.901
673.0,676.75287
693.3000000000001,701.3071
525.9000000000001,551.0171
221.8,201.10913
-162.9999999999999,-198.43042
-463.1,-493.73962
-673.9,-648.9267
-716.9000000000001,-678.6148
-612.9,-566.83417
-361.90000000000003,-367.6717
-49.79999999999999,-69.44218
252.1,252.06357
531.4,523.5003
722.9,693.83887
755.2999999999998,758.55396
627.4,657.0115
357.09999999999997,386.16354
-0.6000000000000002,5.5043206
-264.7,-301.16702
-401.9999999999999,-407.43292
-383.2,-399.16092
-219.79999999999998,-250.56627
19.3,-12.183612
283.7,250.5746
497.90000000000003,499.5237
667.4,650.9115
677.6999999999999,686.11926
508.79999999999995,527.7625
204.8,177.84329
-176.5,-209.15872
-447.4000000000001,-492.45862
-603.3,-617.2683
-584.0,-587.7066
-428.20000000000005,-414.04004
-148.2,-166.2194
158.79999999999998,147.25198
449.70000000000005,454.2952
679.9,681.5229
803.2000000000002,787.88995
746.9,767.8978
505.9,556.26385
142.2,158.06027
-223.09999999999997,-253.0317
-441.59999999999997,-466.9577
-548.6,-532.2338
-481.0,-479.26746
-271.6,-301.51627
6.4,-39.635098
267.3999999999999,247.37437
498.59999999999997,485.59595
640.8000000000001,627.5336
628.1,630.72253
448.1000000000001,450.30032
136.8,110.87094
-204.5,-255.54474
-428.7,-492.3165
-502.8,-547.8169
-432.7,-446.29248
-211.3999999999999,-230.812
77.7,53.401894
369.7,357.25482
633.1999999999999,627.07086
817.1,795.5564
830.3000000000001,844.9365
664.8,697.2241
323.6,351.2021
-92.49999999999999,-110.328636
-427.90000000000003,-438.61475
-617.9,-605.5965
-663.9000000000001,-640.23834
-519.8000000000001,-531.5593
-271.7,-304.6717
16.6,-17.259289
291.9,268.1236
512.3,500.6453
629.6999999999999,613.60364
580.8,585.5146
386.6,380.22418
85.6,54.533134
-206.20000000000002,-268.9526
-360.09999999999997,-430.14938
-361.20000000000005,-403.9662
-225.4999999999999,-240.8675
36.900000000000006,8.164921
316.90000000000003,301.78406
591.8,579.0321
813.4000000000001,792.4291
897.9999999999999,892.8972
786.8000000000001,816.9008
500.4000000000001,514.3544
63.599999999999994,58.301823
-336.4,-362.5815
-619.7,-608.51404
-750.6999999999999,-723.8943
-705.6,-674.5497
-528.6999999999999,-506.92096
-252.2,-271.89728
53.6,27.113838
329.5,313.93756
534.5,527.2423
617.6,608.9172
537.8000000000001,552.3786
328.5,337.14355
23.0,27.817623
-184.5,-262.85284
-269.0,-324.61685
-189.3,-225.28319
10.7999999999999,-1.1813185
279.8,271.08212
550.9999999999999,546.0416
785.1,786.2041
932.7,917.2844
900.2999999999998,895.8563
681.4,672.5363
270.9,260.68533
-158.4,-222.44011
-535.1,-537.42883
-740.6999999999999,-742.1745
-799.8000000000001,-754.5148
-694.6,-650.28564
-467.4999999999999,-471.86072
-161.70000000000005,-188.21799
126.2,144.85489
382.2999999999999,408.8004
546.2,563.9531
593.0999999999999,591.9795
