Actual (mm),Predicted (mm)
654.6,631.0787
1096.1,1103.6055
1202.2,1188.0642
1000.4,1161.4999
609.1000000000001,727.4232
59.29999999999999,104.3425
-547.7,-573.9591
-965.9,-965.06757
-1042.8999999999999,-1075.5559
-728.3000000000001,-767.74896
-159.20000000000002,-165.12173
551.2,465.8543
1218.8000000000004,1111.8824
1661.0,1603.4764
1744.8999999999999,1736.4131
1454.7000000000003,1543.5331
927.5999999999998,898.95013
150.89999999999986,127.5861
-741.0,-750.8404
-1476.8000000000002,-1442.0885
-1895.5,-1877.1772
-1865.3999999999996,-1881.0361
-1437.1000000000001,-1438.6082
-811.7,-750.6384
-66.80000000000001,-35.197914
597.4000000000001,598.9882
1015.4,1042.8994
1137.0,1136.9692
979.9,1133.023
678.6999999999998,797.7471
246.89999999999984,315.34204
-224.89999999999998,-183.51231
-526.8,-460.85037
-515.4,-475.00378
-191.20000000000002,-174.81099
324.09999999999997,317.05316
896.5999999999999,830.4899
1396.8,1379.118
1668.0,1611.5432
1586.7,1573.5082
1198.0,1157.8496
559.9000000000002,518.61115
-306.0,-355.5244
-1182.3,-1180.2079
-1848.3,-1820.6149
-2161.3,-2199.4912
-2022.7,-2077.629
-1563.8000000000002,-1557.5692
-893.5000000000001,-872.18054
-125.89999999999989,-116.398964
515.8999999999999,553.1805
935.5,1003.3883
1081.9,1116.0326
998.4000000000001,1125.3813
791.6000000000001,904.15875
490.00000000000006,553.89343
143.89999999999998,244.98593
-64.10000000000004,35.44655
-13.100000000000003,69.80347
262.1,283.02573
656.1999999999999,672.8705
1094.5,1096.5306
1441.0,1424.2487
1563.6000000000001,1542.169
1392.2,1305.484
948.3,869.0345
258.40000000000003,181.61981
-599.5,-659.9605
-1411.8,-1380.5406
-1983.9999999999998,-1992.011
-2209.1000000000004,-2291.1768
-2028.6,-2075.7966
-1564.8999999999999,-1554.0221
-891.3999999999999,-884.8136
-141.0,-135.82977
503.8,534.4279
940.6999999999999,975.0223
1136.4999999999998,1133.8246
1139.3999999999999,1210.5679
1014.6999999999999,1108.7776
808.0999999999998,874.27374
552.6999999999999,645.18085
390.89999999999986,470.33542
400.6,485.1121
576.2,601.55896
840.9000000000002,811.33936
1116.4,1104.3278
1335.0,1301.4281
1379.6999999999998,1343.4506
1172.8000000000002,1159.581
731.3,689.1011
73.00000000000003,13.545883
-701.7,-726.2223
-1427.5,-1390.0879
-1933.8,-1943.6805
-2126.7,-2198.3022
-1972.8999999999999,-2024.4059
-1548.9,-1549.2198
-923.0,-916.27423
-210.5999999999999,-202.37523
430.59999999999997,450.89615
890.6,890.93097
1155.7,1080.8444
1237.6999999999998,1244.7583
1184.1999999999998,1235.855
1024.0000000000002,1105.7711
813.3,873.64417
631.3,700.7861
554.3999999999999,610.50104
598.8,633.5038
734.7,749.2596
880.8000000000001,901.4899
996.9000000000001,1000.4762
1010.1000000000001,1019.289
824.4,856.65814
424.6999999999998,426.971
-136.7999999999999,-163.69649
-811.5000000000001,-770.26636
-1466.6000000000001,-1398.5437
-1967.8,-1926.4227
-2197.1,-2207.615
-2107.2999999999997,-2107.301
-1733.9999999999998,-1721.0107
-1165.1000000000001,-1136.5078
-472.79999999999995,-447.62662
186.79999999999998,242.02316
718.6,743.051
1062.3999999999999,977.8705
1221.8,1176.3217
1216.2,1242.7246
1095.1,1159.9155
897.4,944.8006
667.9999999999999,741.54224
494.80000000000007,574.1313
432.70000000000005,480.31192
471.79999999999995,486.69626
584.7999999999998,552.73145
700.7,654.62274
759.1,718.42413
671.8,660.8508
402.19999999999993,409.29642
-41.6,-33.558243
-607.7,-527.14703
-1234.5,-1089.6459
-1783.8,-1679.1223
-2088.8,-2081.4805
-2076.4,-2109.62
-1769.8999999999999,-1807.6323
-1244.4,-1258.2285
-536.9,-564.13654
181.69999999999993,179.51163
762.5,752.9273
1160.3000000000002,1099.3693
1350.6,1310.5674
1350.8,1356.0898
1219.5,1233.7173
978.2999999999997,982.6198
684.2,709.4153
428.9999999999999,460.53488
305.59999999999997,313.87744
335.59999999999997,313.68878
465.50000000000006,420.96304
625.0999999999999,601.55896
751.8000000000001,762.8276
772.5000000000002,784.77765
590.8,625.45703
201.60000000000002,228.89734
-354.6,-319.85446
-1008.6999999999999,-892.05634
-1628.3999999999999,-1538.0146
-2024.7000000000003,-2020.5505
-2087.3999999999996,-2177.2039
-1818.7000000000003,-1919.6714
-1305.8000000000002,-1354.653
-589.3,-622.0228
168.30000000000004,160.5486
794.5,761.0896
1212.6999999999998,1169.2112
1401.5,1387.1101
1352.2,1407.0779
1153.8000000000002,1235.0742
840.4999999999999,887.4543
442.8999999999999,533.65204
112.19999999999997,168.47249
-29.99999999999997,-15.873983
19.899999999999988,-6.9278607
202.19999999999996,205.04149
442.40000000000003,480.44128
678.1999999999999,733.15845
772.1999999999999,859.6745
637.3,740.1844
264.4000000000001,336.8022
-301.9,-257.5985
-979.5,-891.09204
-1630.1,-1557.6074
-2049.6,-2034.7886
-2120.6,-2157.1128
-1815.8000000000002,-1876.755
-1241.6000000000001,-1270.9407
-465.70000000000005,-484.81982
328.69999999999993,323.46616
941.4,912.47125
1309.8000000000002,1325.3533
1421.2,1474.3542
1279.1999999999998,1376.5265
974.7,1084.3717
548.0999999999999,604.8196
70.90000000000002,144.68796
-259.79999999999995,-231.50989
-337.7,-362.14688
-176.6,-198.26738
125.99999999999993,149.51613
498.9999999999999,499.43887
830.4000000000001,883.9324
962.4000000000002,1033.1249
815.3000000000001,885.7818
